record_id,source_id,safe_id,province_id,province_name,subSgId,subSgName,sggname,huboid,hbjname,jdname,doc_index,doc_type,new_current_download_url,new_current_pdf_path,local_pdf,download_status,bytes,pdf_sha256,error,markdown_path,extract_status,pages,chars,extract_error,extraction_method,quality_flag
420260603-4800-거제시-100156086-2-선거공약서,candidate-doc:100156086:2,candidate-doc_100156086_2,4800,경상남도,420260603,구·시·군의 장선거,거제시,100156086,김선민,국민의힘,2,선거공약서,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B1%B0%EC%A0%9C%EC%8B%9C_%EA%B9%80%EC%84%A0%EB%AF%BC_%EC%84%A0%EA%B1%B0%EA%B3%B5%EC%95%BD%EC%84%9C.pdf&requestedFullPath=20260603/PDF/PRMS_DOC_PUB/4810/004_100156086_20260529_1.pdf,20260603/PDF/PRMS_DOC_PUB/4810/004_100156086_20260529_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100156086_2.pdf,downloaded,577731,e35845e231dc69bd85af774dd4bf0a65d78b8b5edf9f148e4540733400a4755d,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100156086_2.md,ok,2,3386,,pymupdf,ok
420260603-4800-함안군-100159788-2-선거공약서,candidate-doc:100159788:2,candidate-doc_100159788_2,4800,경상남도,420260603,구·시·군의 장선거,함안군,100159788,정금효,더불어민주당,2,선거공약서,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%ED%95%A8%EC%95%88%EA%B5%B0_%EC%A0%95%EA%B8%88%ED%9A%A8_%EC%84%A0%EA%B1%B0%EA%B3%B5%EC%95%BD%EC%84%9C.pdf&requestedFullPath=20260603/PDF/PRMS_DOC_PUB/4812/004_100159788_20260528_1.pdf,20260603/PDF/PRMS_DOC_PUB/4812/004_100159788_20260528_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100159788_2.pdf,downloaded,1225552,6a6ad9a92a6aed273afc851f62349e4226446d3a404f78b89bf7ddaaf88bd17d,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100159788_2.md,ok,12,5261,,pymupdf,ok
520260603-1100-강서구제2선거구-100161000-1-선거공보,candidate-doc:100161000:1,candidate-doc_100161000_1,1100,서울특별시,520260603,시·도의회의원선거,강서구제2선거구,100161000,장상기,더불어민주당,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B0%95%EC%84%9C%EA%B5%AC%EC%A0%9C2%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%9E%A5%EC%83%81%EA%B8%B0_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/1116/003_100161000_20260527_1.pdf,20260603/PDF/PBINFO/1116/003_100161000_20260527_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100161000_1.pdf,downloaded,8975721,22842253d1b60b3aa2da2a383cc5d25bead06566a195b6ec37ee21513e37bbe6,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100161000_1.md,ok,8,4472,,pymupdf,ok
520260603-1100-강서구제4선거구-100155813-1-선거공보,candidate-doc:100155813:1,candidate-doc_100155813_1,1100,서울특별시,520260603,시·도의회의원선거,강서구제4선거구,100155813,송순효,더불어민주당,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B0%95%EC%84%9C%EA%B5%AC%EC%A0%9C4%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%86%A1%EC%88%9C%ED%9A%A8_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/1116/003_100155813_20260526_1.pdf,20260603/PDF/PBINFO/1116/003_100155813_20260526_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100155813_1.pdf,downloaded,16239829,e2c36631dda5cebdd7fce1366c39dd7d92cb4333f9bde926f1902c470b485489,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100155813_1.md,ok,8,3858,,pymupdf,ok
520260603-1100-동작구제3선거구-100162539-1-선거공보,candidate-doc:100162539:1,candidate-doc_100162539_1,1100,서울특별시,520260603,시·도의회의원선거,동작구제3선거구,100162539,노성철,더불어민주당,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EB%8F%99%EC%9E%91%EA%B5%AC%EC%A0%9C3%EC%84%A0%EA%B1%B0%EA%B5%AC_%EB%85%B8%EC%84%B1%EC%B2%A0_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/1120/003_100162539_20260528_1.pdf,20260603/PDF/PBINFO/1120/003_100162539_20260528_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100162539_1.pdf,downloaded,4330596,3b17ecba0dc86614ca0aad9c129a4a5102ca2d3161729029f1270efecdebf448,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100162539_1.md,ok,8,4776,,pymupdf,ok
520260603-1100-동작구제4선거구-100159976-1-선거공보,candidate-doc:100159976:1,candidate-doc_100159976_1,1100,서울특별시,520260603,시·도의회의원선거,동작구제4선거구,100159976,이희원,국민의힘,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EB%8F%99%EC%9E%91%EA%B5%AC%EC%A0%9C4%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%9D%B4%ED%9D%AC%EC%9B%90_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/1120/003_100159976_20260527_1.pdf,20260603/PDF/PBINFO/1120/003_100159976_20260527_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100159976_1.pdf,downloaded,4188029,b3ff9fa2d1831f19cdd3f8f71feb3fea81636f8a4c9d3dd77bba3af0dd86c196,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100159976_1.md,ok,8,5797,,pymupdf,ok
520260603-2900-서구제2선거구-100160569-1-선거공보,candidate-doc:100160569:1,candidate-doc_100160569_1,2900,전남광주통합특별시,520260603,시·도의회의원선거,서구제2선거구,100160569,오미섭,더불어민주당,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EA%B5%AC%EC%A0%9C2%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%98%A4%EB%AF%B8%EC%84%AD_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/2902/003_100160569_20260524_1.pdf,20260603/PDF/PBINFO/2902/003_100160569_20260524_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100160569_1.pdf,downloaded,6192204,4b15d0d0cc69e48d733898aa0bcb2654fd8e5938573c966310715e1879cbb6a0,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100160569_1.md,ok,8,3298,,pymupdf,ok
520260603-2900-서구제2선거구-100158819-1-선거공보,candidate-doc:100158819:1,candidate-doc_100158819_1,2900,전남광주통합특별시,520260603,시·도의회의원선거,서구제2선거구,100158819,김태진,진보당,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EA%B5%AC%EC%A0%9C2%EC%84%A0%EA%B1%B0%EA%B5%AC_%EA%B9%80%ED%83%9C%EC%A7%84_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/2902/003_100158819_20260524_1.pdf,20260603/PDF/PBINFO/2902/003_100158819_20260524_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100158819_1.pdf,downloaded,10666482,9ecf134c2da123545573ec2eb2a2f1690dbb0a6a05f104e2e98d1a1100ce2684,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100158819_1.md,ok,8,3031,,pymupdf,ok
520260603-2900-서구제3선거구-100163973-1-선거공보,candidate-doc:100163973:1,candidate-doc_100163973_1,2900,전남광주통합특별시,520260603,시·도의회의원선거,서구제3선거구,100163973,고경애,더불어민주당,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EA%B5%AC%EC%A0%9C3%EC%84%A0%EA%B1%B0%EA%B5%AC_%EA%B3%A0%EA%B2%BD%EC%95%A0_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/2902/003_100163973_20260524_1.pdf,20260603/PDF/PBINFO/2902/003_100163973_20260524_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100163973_1.pdf,downloaded,1241168,ef7243877a69254d264f1b7ee76e0882f62d31fbb7edfcc248233b3e6c456568,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100163973_1.md,ok,8,2746,,pymupdf,ok
520260603-2900-서구제3선거구-100164071-1-선거공보,candidate-doc:100164071:1,candidate-doc_100164071_1,2900,전남광주통합특별시,520260603,시·도의회의원선거,서구제3선거구,100164071,김형남,무소속,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EA%B5%AC%EC%A0%9C3%EC%84%A0%EA%B1%B0%EA%B5%AC_%EA%B9%80%ED%98%95%EB%82%A8_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/2902/003_100164071_20260525_1.pdf,20260603/PDF/PBINFO/2902/003_100164071_20260525_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100164071_1.pdf,downloaded,4218978,d346c741b510364b65d36c99d528b064a17cdc051e48e8a071c2cf9a6003d109,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100164071_1.md,ok,2,993,,windows_media_ocr_ko,ocr_recovered
520260603-2600-중구선거구-100163508-1-선거공보,candidate-doc:100163508:1,candidate-doc_100163508_1,2600,부산광역시,520260603,시·도의회의원선거,중구선거구,100163508,오경석,무소속,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A4%91%EA%B5%AC%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%98%A4%EA%B2%BD%EC%84%9D_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/2601/003_100163508_20260526_1.pdf,20260603/PDF/PBINFO/2601/003_100163508_20260526_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100163508_1.pdf,downloaded,6204223,57919d1f14ac82f14d58a829586f95c2cd6afe1a55eb8fde1a468e5b87d3c947,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100163508_1.md,ok,8,3891,,pymupdf,ok
520260603-4100-파주시제2선거구-100155476-1-선거공보,candidate-doc:100155476:1,candidate-doc_100155476_1,4100,경기도,520260603,시·도의회의원선거,파주시제2선거구,100155476,손희정,더불어민주당,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%ED%8C%8C%EC%A3%BC%EC%8B%9C%EC%A0%9C2%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%86%90%ED%9D%AC%EC%A0%95_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/4132/003_100155476_20260522_1.pdf,20260603/PDF/PBINFO/4132/003_100155476_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100155476_1.pdf,downloaded,634140,8d5e0f27cff9e5b0b95f6f16552c8fce56821680b23fac521b7dcbe321378d9e,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100155476_1.md,ok,8,3734,,windows_media_ocr_ko,ocr_recovered
520260603-4100-파주시제2선거구-100157123-1-선거공보,candidate-doc:100157123:1,candidate-doc_100157123_1,4100,경기도,520260603,시·도의회의원선거,파주시제2선거구,100157123,김광선,국민의힘,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%ED%8C%8C%EC%A3%BC%EC%8B%9C%EC%A0%9C2%EC%84%A0%EA%B1%B0%EA%B5%AC_%EA%B9%80%EA%B4%91%EC%84%A0_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/4132/003_100157123_20260522_2.pdf,20260603/PDF/PBINFO/4132/003_100157123_20260522_2.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100157123_1.pdf,downloaded,2589741,82b8e767285e2098eaabb8f3e57db1908a209e526fba50f055edf887c2d13435,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100157123_1.md,ok,4,2229,,pymupdf,ok
520260603-4100-파주시제3선거구-100162744-1-선거공보,candidate-doc:100162744:1,candidate-doc_100162744_1,4100,경기도,520260603,시·도의회의원선거,파주시제3선거구,100162744,손성익,더불어민주당,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%ED%8C%8C%EC%A3%BC%EC%8B%9C%EC%A0%9C3%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%86%90%EC%84%B1%EC%9D%B5_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/4132/003_100162744_20260522_1.pdf,20260603/PDF/PBINFO/4132/003_100162744_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100162744_1.pdf,downloaded,2043285,a2597f3f8fbb8754670bc19a95154e3765e7a02644e147167e72d9732cf42347,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100162744_1.md,ok,8,3798,,windows_media_ocr_ko,ocr_recovered
520260603-4100-파주시제3선거구-100165675-1-선거공보,candidate-doc:100165675:1,candidate-doc_100165675_1,4100,경기도,520260603,시·도의회의원선거,파주시제3선거구,100165675,정국진,국민의힘,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%ED%8C%8C%EC%A3%BC%EC%8B%9C%EC%A0%9C3%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%A0%95%EA%B5%AD%EC%A7%84_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/4132/003_100165675_20260522_1.pdf,20260603/PDF/PBINFO/4132/003_100165675_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100165675_1.pdf,downloaded,7679807,8a9de560e7416b6c5900665611450c7061804b911d8c1bbc79066165a668524a,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100165675_1.md,ok,8,2690,,pymupdf,ok
520260603-4100-파주시제4선거구-100158168-1-선거공보,candidate-doc:100158168:1,candidate-doc_100158168_1,4100,경기도,520260603,시·도의회의원선거,파주시제4선거구,100158168,김순현,더불어민주당,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%ED%8C%8C%EC%A3%BC%EC%8B%9C%EC%A0%9C4%EC%84%A0%EA%B1%B0%EA%B5%AC_%EA%B9%80%EC%88%9C%ED%98%84_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/4132/003_100158168_20260522_1.pdf,20260603/PDF/PBINFO/4132/003_100158168_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100158168_1.pdf,downloaded,9737198,d4046f6b0994c153b40e6b0ea2bb6dc1c80a2fbadd77547e1ea70d419e47d11e,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100158168_1.md,ok,8,3496,,pymupdf,ok
520260603-4100-파주시제4선거구-100158339-1-선거공보,candidate-doc:100158339:1,candidate-doc_100158339_1,4100,경기도,520260603,시·도의회의원선거,파주시제4선거구,100158339,이한국,국민의힘,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%ED%8C%8C%EC%A3%BC%EC%8B%9C%EC%A0%9C4%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%9D%B4%ED%95%9C%EA%B5%AD_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/4132/003_100158339_20260522_1.pdf,20260603/PDF/PBINFO/4132/003_100158339_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100158339_1.pdf,downloaded,1966600,816fa42048efc2d70795dabd246adb6beecdb0af61c8229c067099ae64d1158a,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100158339_1.md,ok,8,3505,,pymupdf,ok
520260603-4100-파주시제5선거구-100160436-1-선거공보,candidate-doc:100160436:1,candidate-doc_100160436_1,4100,경기도,520260603,시·도의회의원선거,파주시제5선거구,100160436,이종춘,더불어민주당,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%ED%8C%8C%EC%A3%BC%EC%8B%9C%EC%A0%9C5%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%9D%B4%EC%A2%85%EC%B6%98_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/4132/003_100160436_20260522_1.pdf,20260603/PDF/PBINFO/4132/003_100160436_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100160436_1.pdf,downloaded,1096664,ba0007140507eef815a87c466d11e5669b51a6266c98f6c188e01d5ae004155b,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100160436_1.md,ok,8,4188,,pymupdf,ok
520260603-4100-파주시제5선거구-100155791-1-선거공보,candidate-doc:100155791:1,candidate-doc_100155791_1,4100,경기도,520260603,시·도의회의원선거,파주시제5선거구,100155791,한규민,국민의힘,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%ED%8C%8C%EC%A3%BC%EC%8B%9C%EC%A0%9C5%EC%84%A0%EA%B1%B0%EA%B5%AC_%ED%95%9C%EA%B7%9C%EB%AF%BC_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/4132/003_100155791_20260522_1.pdf,20260603/PDF/PBINFO/4132/003_100155791_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100155791_1.pdf,downloaded,3022183,b5ef86c96b14b8855c5dcfe0f7bf9cd4752185680a6797b5a3f510db6f424d8d,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100155791_1.md,ok,8,3245,,pymupdf,ok
520260603-5200-춘천시제2선거구-100153893-1-선거공보,candidate-doc:100153893:1,candidate-doc_100153893_1,5200,강원특별자치도,520260603,시·도의회의원선거,춘천시제2선거구,100153893,이교선,더불어민주당,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%B6%98%EC%B2%9C%EC%8B%9C%EC%A0%9C2%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%9D%B4%EA%B5%90%EC%84%A0_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5201/003_100153893_20260529_1.pdf,20260603/PDF/PBINFO/5201/003_100153893_20260529_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100153893_1.pdf,downloaded,8785821,1745b3b1b62f920494e6fef3a3d191d02080807ebb1497b0817c3e3a8eb3db85,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100153893_1.md,ok,8,716,,pymupdf,ok
520260603-4400-천안시제5선거구-100163622-1-선거공보,candidate-doc:100163622:1,candidate-doc_100163622_1,4400,충청남도,520260603,시·도의회의원선거,천안시제5선거구,100163622,김재호,더불어민주당,1,선거공보,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%B2%9C%EC%95%88%EC%8B%9C%EC%A0%9C5%EC%84%A0%EA%B1%B0%EA%B5%AC_%EA%B9%80%EC%9E%AC%ED%98%B8_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/4417/003_100163622_20260528_1.pdf,20260603/PDF/PBINFO/4417/003_100163622_20260528_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\documents\candidate-doc_100163622_1.pdf,downloaded,3677110,60cc3c13d4ad384606123553d25b5be049a76b0003740b2ad9fb1af2e25adaa4,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\recheck_2026-05-29\direct_nec_downloads\markdown\candidate-doc_100163622_1.md,ok,4,1483,,pymupdf,ok
