record_id,election_name,province_id,province_name,province_source,subSgId,subSgName,sgTypecode,sggid,sggname,hbjname,huboid,jdname,jdid,hbjgiho,hbjjikup,hbjhakruk,doc_index,doc_type,doc_type_raw,source_id,original_available,original_url,current_available,current_pdf_path,current_pdf_path_source,current_download_url,classification,raw_fileinfo,filePathName,updtFileName,fileTypeName,fileDispYn,pdfPrvwYn,recovery_status
"420260603-2900-광산구-100157865-2-선거공약서","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","420260603","구·시·군의 장선거","4","4290500","광산구","정희성","100157865","진보당","5010","5","정당인","조선대학교 공과대학 기계공학과 졸업","2","선거공약서","선거공약서","candidate-doc:100157865:2","false","","false","","","","current_unavailable_official_source","선거공약서||||||0||HEIGHT||Y||||00","","","","Y","","pending_official_source_search"
"620260603-2900-서구가선거구-100154163-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290201","서구가선거구","이기성","100154163","더불어민주당","100","1","정당인","호남대학교 행정학과 3학년 재학중","1","선거공보","선거공보","candidate-doc:100154163:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구가선거구-100157532-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290201","서구가선거구","김수영","100157532","더불어민주당","100","1","서구의회의원","전남대학교 행정대학원 행정학과 졸업(행정학 석사)","1","선거공보","선거공보","candidate-doc:100157532:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구가선거구-100156698-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290201","서구가선거구","양하길","100156698","더불어민주당","100","1","정당인","전남대학교 일반대학원 세계한민족네트워크협동과정 박사과정 수료","1","선거공보","선거공보","candidate-doc:100156698:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구가선거구-100157381-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290201","서구가선거구","노윤섭","100157381","조국혁신당","5077","3","(주)끌로하다 대표","광주대학교 인문사회대학 문헌정보학과 졸업","1","선거공보","선거공보","candidate-doc:100157381:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구가선거구-100154287-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290201","서구가선거구","기춘희","100154287","진보당","5010","5","정당인","호남대학교 미디어영상공연학과 졸업","1","선거공보","선거공보","candidate-doc:100154287:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구나선거구-100156324-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290202","서구나선거구","양인기","100156324","더불어민주당","100","1","월드정보 대표","전남대학교 일반대학원 정치학과 석사과정 1학년 재학중","1","선거공보","선거공보","candidate-doc:100156324:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구나선거구-100156851-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290202","서구나선거구","오병관","100156851","더불어민주당","100","1","정당인","법학사(법학전공)","1","선거공보","선거공보","candidate-doc:100156851:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구나선거구-100158479-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290202","서구나선거구","임성화","100158479","더불어민주당","100","1","광주광역시 서구의회의원","조선대학교 행정학과 졸업","1","선거공보","선거공보","candidate-doc:100158479:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구나선거구-100154196-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290202","서구나선거구","이은주","100154196","진보당","5010","5","정당인","경희대학교 외국어대학 중어중문학과 졸업","1","선거공보","선거공보","candidate-doc:100154196:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구나선거구-100161381-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290202","서구나선거구","오광록","100161381","무소속","9999","6","서구의회의원","전남대학교 행정대학원 행정학과 졸업(행정학 석사)","1","선거공보","선거공보","candidate-doc:100161381:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구다선거구-100162877-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290203","서구다선거구","김인성","100162877","더불어민주당","100","1","회사원","초당대학교 사회복지학과 졸업","1","선거공보","선거공보","candidate-doc:100162877:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구다선거구-100157609-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290203","서구다선거구","백종한","100157609","더불어민주당","100","1","서구의회의원","목포대학교 일반대학원 법학과 전공 졸업(법학박사)","1","선거공보","선거공보","candidate-doc:100157609:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구다선거구-100163358-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290203","서구다선거구","최정애","100163358","더불어민주당","100","1","정당인","조선대학교 대학원 사회복지학과 박사과정 재학","1","선거공보","선거공보","candidate-doc:100163358:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구다선거구-100163903-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290203","서구다선거구","이동춘","100163903","무소속","9999","5","무직","광운대학교 환경대학원 석사학위과정 수료(재난안전관리 전공)","1","선거공보","선거공보","candidate-doc:100163903:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구라선거구-100155782-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290204","서구라선거구","오지은","100155782","더불어민주당","100","1","정당인","목포대학교 교육대학원 석사과정 교육학과 영어교육전공 수료","1","선거공보","선거공보","candidate-doc:100155782:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구라선거구-100154579-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290204","서구라선거구","김유안","100154579","더불어민주당","100","1","지인교육컨설팅 대표","광주교육대학교 대학원 교육학 석사","1","선거공보","선거공보","candidate-doc:100154579:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구라선거구-100157080-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290204","서구라선거구","박영숙","100157080","더불어민주당","100","1","정당인","전남대학교 정책대학원 일반행정전공 행정학 석사","1","선거공보","선거공보","candidate-doc:100157080:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구라선거구-100157500-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290204","서구라선거구","김훈중","100157500","조국혁신당","5077","3","사업가","송원대학 자동차과 졸업","1","선거공보","선거공보","candidate-doc:100157500:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구라선거구-100154285-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290204","서구라선거구","고기담","100154285","진보당","5010","5","정당인","조선대학교 경상대학 회계학과 졸업","1","선거공보","선거공보","candidate-doc:100154285:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-서구라선거구-100157333-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290204","서구라선거구","김옥수","100157333","무소속","9999","6","서구의회의원","조선대학교 공과대학 기계설계공학과 졸업","1","선거공보","선거공보","candidate-doc:100157333:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-북구다선거구-100155883-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290403","북구다선거구","이재봉","100155883","더불어민주당","100","1","건양사이버대학교 겸임교수","조선대학교 대학원 특수교육학과 졸업(교육학박사)","1","선거공보","선거공보","candidate-doc:100155883:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-북구다선거구-100158363-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290403","북구다선거구","최기영","100158363","더불어민주당","100","1","광주광역시 북구의회의원","조선대학교 법학과 졸업","1","선거공보","선거공보","candidate-doc:100158363:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-북구다선거구-100157719-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290403","북구다선거구","김영순","100157719","더불어민주당","100","1","북구의회의원","국가평생교육진흥원 가정전문학사학위 취득","1","선거공보","선거공보","candidate-doc:100157719:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-광산구라선거구-100163224-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290504","광산구라선거구","윤영일","100163224","더불어민주당","100","1","정당인","전남대학교 농업생명과학대학 산림자원조경학부 임학전공 졸업","1","선거공보","선거공보","candidate-doc:100163224:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-광산구라선거구-100162293-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290504","광산구라선거구","이우형","100162293","더불어민주당","100","1","광산구의회의원","호남대학교 대학원 경영학과 졸업(경영학 석사)","1","선거공보","선거공보","candidate-doc:100162293:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-2900-광산구라선거구-100154987-1-선거공보","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope","620260603","구·시·군의회의원선거","6","6290504","광산구라선거구","김명숙","100154987","진보당","5010","5","광산구의원","조선대학교 인문과학대학 국어국문학과 졸업","1","선거공보","선거공보","candidate-doc:100154987:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"920260603-2900-동구-더불어민주당-1-0","제9회 전국동시지방선거","2900","광주광역시","nec_region_scope_for_basic_proportional","920260603","기초의원비례대표선거","9","","동구","","","더불어민주당","100","","","","1","비례대표 정당 제출자료","0","party-doc:920260603:동구:더불어민주당:1","false","","false","","","","current_unavailable_official_source","0||","","","선거공보","N","Y","pending_official_source_search"
