record_id,election_name,province_id,province_name,province_source,subSgId,subSgName,sgTypecode,sggid,sggname,hbjname,huboid,jdname,jdid,hbjgiho,hbjjikup,hbjhakruk,doc_index,doc_type,doc_type_raw,source_id,original_available,original_url,current_available,current_pdf_path,current_pdf_path_source,current_download_url,classification,raw_fileinfo,filePathName,updtFileName,fileTypeName,fileDispYn,pdfPrvwYn,recovery_status
"620260603-1100-용산구나선거구-100163282-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110302","용산구나선거구","김동현","100163282","국민의힘","200","2","정당인","고려대학교 정책대학원 졸업 (정치학 석사)","1","선거공보","선거공보","candidate-doc:100163282:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-용산구라선거구-100163541-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110304","용산구라선거구","김경욱","100163541","더불어민주당","100","1","정당인","경희대학교 공공대학원 시민사회·NGO학과 졸업(시민사회학 석사)","1","선거공보","선거공보","candidate-doc:100163541:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-용산구라선거구-100162568-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110304","용산구라선거구","장정호","100162568","국민의힘","200","2","용산구의회의원","단국대학교 행정법무대학원 졸업(행정학 석사)","1","선거공보","선거공보","candidate-doc:100162568:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성동구가선거구-100163375-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110401","성동구가선거구","양옥희","100163375","더불어민주당","100","1","더제이컴퍼니 대표","목포과학대학교 복지학부 사회복지전공 졸업","1","선거공보","선거공보","candidate-doc:100163375:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성동구가선거구-100158109-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110401","성동구가선거구","조진호","100158109","더불어민주당","100","1","부동산중개업","한국방송통신대학교 행정학과 졸업","1","선거공보","선거공보","candidate-doc:100158109:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성동구가선거구-100162682-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110401","성동구가선거구","엄경석","100162682","국민의힘","200","2","정당인","한양대학교 공공정책대학원 지방자치학과 졸업(행정학석사)","1","선거공보","선거공보","candidate-doc:100162682:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성동구나선거구-100162986-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110402","성동구나선거구","조복심","100162986","더불어민주당","100","1","정당인","한양사이버대학교 실버산업학전공 졸업","1","선거공보","선거공보","candidate-doc:100162986:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성동구나선거구-100163033-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110402","성동구나선거구","박함윗","100163033","국민의힘","200","2","성동청년비전포럼 대표","고려대학교 행정전문대학원 박사과정 4학기 재학","1","선거공보","선거공보","candidate-doc:100163033:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성동구다선거구-100165041-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110403","성동구다선거구","오천수","100165041","더불어민주당","100","1","정당인","미기재","1","선거공보","선거공보","candidate-doc:100165041:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성동구다선거구-100162936-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110403","성동구다선거구","이영심","100162936","더불어민주당","100","1","정당인","성화대학 아동복지계열 사회복지전공 졸업","1","선거공보","선거공보","candidate-doc:100162936:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
