batch,batch_zip,entry,source_id,title,document_set,markdown_path
1,001_data_docs_100.zip,documents/candidate_document/00001_candidate-doc_100153737_3_00001_candidate-doc_100153737_3.md,candidate-doc:100153737:3,진동규 5대공약 대전광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00001_candidate-doc_100153737_3.md
1,001_data_docs_100.zip,documents/candidate_document/00002_candidate-doc_100153739_3_00002_candidate-doc_100153739_3.md,candidate-doc:100153739:3,맹수석 5대공약 대전광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00002_candidate-doc_100153739_3.md
1,001_data_docs_100.zip,documents/candidate_document/00003_candidate-doc_100153740_3_00003_candidate-doc_100153740_3.md,candidate-doc:100153740:3,오석진 5대공약 대전광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00003_candidate-doc_100153740_3.md
1,001_data_docs_100.zip,documents/candidate_document/00004_candidate-doc_100153741_3_00004_candidate-doc_100153741_3.md,candidate-doc:100153741:3,정상신 5대공약 대전광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00004_candidate-doc_100153741_3.md
1,001_data_docs_100.zip,documents/candidate_document/00005_candidate-doc_100153743_3_00005_candidate-doc_100153743_3.md,candidate-doc:100153743:3,김성근 5대공약 충청북도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00005_candidate-doc_100153743_3.md
1,001_data_docs_100.zip,documents/candidate_document/00006_candidate-doc_100153751_3_00006_candidate-doc_100153751_3.md,candidate-doc:100153751:3,오인태 5대공약 경상남도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00006_candidate-doc_100153751_3.md
1,001_data_docs_100.zip,documents/candidate_document/00007_candidate-doc_100153756_3_00007_candidate-doc_100153756_3.md,candidate-doc:100153756:3,강미애 5대공약 세종특별자치시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00007_candidate-doc_100153756_3.md
1,001_data_docs_100.zip,documents/candidate_document/00008_candidate-doc_100153758_3_00008_candidate-doc_100153758_3.md,candidate-doc:100153758:3,임전수 5대공약 세종특별자치시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00008_candidate-doc_100153758_3.md
1,001_data_docs_100.zip,documents/candidate_document/00009_candidate-doc_100153759_3_00009_candidate-doc_100153759_3.md,candidate-doc:100153759:3,원성수 5대공약 세종특별자치시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00009_candidate-doc_100153759_3.md
1,001_data_docs_100.zip,documents/candidate_document/00010_candidate-doc_100153760_3_00010_candidate-doc_100153760_3.md,candidate-doc:100153760:3,안광식 5대공약 세종특별자치시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00010_candidate-doc_100153760_3.md
1,001_data_docs_100.zip,documents/candidate_document/00011_candidate-doc_100153761_3_00011_candidate-doc_100153761_3.md,candidate-doc:100153761:3,송문석 5대공약 제주특별자치도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00011_candidate-doc_100153761_3.md
1,001_data_docs_100.zip,documents/candidate_document/00012_candidate-doc_100153762_3_00012_candidate-doc_100153762_3.md,candidate-doc:100153762:3,천호성 5대공약 전북특별자치도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00012_candidate-doc_100153762_3.md
1,001_data_docs_100.zip,documents/candidate_document/00013_candidate-doc_100153763_3_00013_candidate-doc_100153763_3.md,candidate-doc:100153763:3,이남호 5대공약 전북특별자치도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00013_candidate-doc_100153763_3.md
1,001_data_docs_100.zip,documents/candidate_document/00014_candidate-doc_100153764_3_00014_candidate-doc_100153764_3.md,candidate-doc:100153764:3,성광진 5대공약 대전광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00014_candidate-doc_100153764_3.md
1,001_data_docs_100.zip,documents/candidate_document/00015_candidate-doc_100153770_3_00015_candidate-doc_100153770_3.md,candidate-doc:100153770:3,권순기 5대공약 경상남도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00015_candidate-doc_100153770_3.md
1,001_data_docs_100.zip,documents/candidate_document/00016_candidate-doc_100153771_3_00016_candidate-doc_100153771_3.md,candidate-doc:100153771:3,장관호 5대공약 전남광주통합특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00016_candidate-doc_100153771_3.md
1,001_data_docs_100.zip,documents/candidate_document/00017_candidate-doc_100153774_3_00017_candidate-doc_100153774_3.md,candidate-doc:100153774:3,윤호상 5대공약 서울특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00017_candidate-doc_100153774_3.md
1,001_data_docs_100.zip,documents/candidate_document/00018_candidate-doc_100153776_3_00018_candidate-doc_100153776_3.md,candidate-doc:100153776:3,임병구 5대공약 인천광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00018_candidate-doc_100153776_3.md
1,001_data_docs_100.zip,documents/candidate_document/00019_candidate-doc_100153778_3_00019_candidate-doc_100153778_3.md,candidate-doc:100153778:3,홍제남 5대공약 서울특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00019_candidate-doc_100153778_3.md
1,001_data_docs_100.zip,documents/candidate_document/00020_candidate-doc_100153782_3_00020_candidate-doc_100153782_3.md,candidate-doc:100153782:3,박현숙 5대공약 강원특별자치도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00020_candidate-doc_100153782_3.md
1,001_data_docs_100.zip,documents/candidate_document/00021_candidate-doc_100153784_3_00021_candidate-doc_100153784_3.md,candidate-doc:100153784:3,송영기 5대공약 경상남도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00021_candidate-doc_100153784_3.md
1,001_data_docs_100.zip,documents/candidate_document/00022_candidate-doc_100153785_3_00022_candidate-doc_100153785_3.md,candidate-doc:100153785:3,강삼영 5대공약 강원특별자치도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00022_candidate-doc_100153785_3.md
1,001_data_docs_100.zip,documents/candidate_document/00023_candidate-doc_100153786_3_00023_candidate-doc_100153786_3.md,candidate-doc:100153786:3,류수노 5대공약 서울특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00023_candidate-doc_100153786_3.md
1,001_data_docs_100.zip,documents/candidate_document/00024_candidate-doc_100153787_3_00024_candidate-doc_100153787_3.md,candidate-doc:100153787:3,최광익 5대공약 강원특별자치도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00024_candidate-doc_100153787_3.md
1,001_data_docs_100.zip,documents/candidate_document/00025_candidate-doc_100153788_3_00025_candidate-doc_100153788_3.md,candidate-doc:100153788:3,이병도 5대공약 충청남도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00025_candidate-doc_100153788_3.md
1,001_data_docs_100.zip,documents/candidate_document/00026_candidate-doc_100153791_3_00026_candidate-doc_100153791_3.md,candidate-doc:100153791:3,이병학 5대공약 충청남도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00026_candidate-doc_100153791_3.md
1,001_data_docs_100.zip,documents/candidate_document/00027_candidate-doc_100153794_3_00027_candidate-doc_100153794_3.md,candidate-doc:100153794:3,이대형 5대공약 인천광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00027_candidate-doc_100153794_3.md
1,001_data_docs_100.zip,documents/candidate_document/00028_candidate-doc_100153797_3_00028_candidate-doc_100153797_3.md,candidate-doc:100153797:3,안민석 5대공약 경기도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00028_candidate-doc_100153797_3.md
1,001_data_docs_100.zip,documents/candidate_document/00029_candidate-doc_100153800_3_00029_candidate-doc_100153800_3.md,candidate-doc:100153800:3,김영배 5대공약 서울특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00029_candidate-doc_100153800_3.md
1,001_data_docs_100.zip,documents/candidate_document/00030_candidate-doc_100153805_3_00030_candidate-doc_100153805_3.md,candidate-doc:100153805:3,이용기 5대공약 경상북도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00030_candidate-doc_100153805_3.md
1,001_data_docs_100.zip,documents/candidate_document/00031_candidate-doc_100153814_3_00031_candidate-doc_100153814_3.md,candidate-doc:100153814:3,김영춘 5대공약 충청남도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00031_candidate-doc_100153814_3.md
1,001_data_docs_100.zip,documents/candidate_document/00032_candidate-doc_100153820_3_00032_candidate-doc_100153820_3.md,candidate-doc:100153820:3,서중현 5대공약 대구광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00032_candidate-doc_100153820_3.md
1,001_data_docs_100.zip,documents/candidate_document/00033_candidate-doc_100153823_3_00033_candidate-doc_100153823_3.md,candidate-doc:100153823:3,김준식 5대공약 경상남도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00033_candidate-doc_100153823_3.md
1,001_data_docs_100.zip,documents/candidate_document/00034_candidate-doc_100153825_3_00034_candidate-doc_100153825_3.md,candidate-doc:100153825:3,김진균 5대공약 충청북도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00034_candidate-doc_100153825_3.md
1,001_data_docs_100.zip,documents/candidate_document/00035_candidate-doc_100153847_3_00035_candidate-doc_100153847_3.md,candidate-doc:100153847:3,최윤홍 5대공약 부산광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00035_candidate-doc_100153847_3.md
1,001_data_docs_100.zip,documents/candidate_document/00036_candidate-doc_100153856_3_00036_candidate-doc_100153856_3.md,candidate-doc:100153856:3,강숙영 5대공약 전남광주통합특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00036_candidate-doc_100153856_3.md
1,001_data_docs_100.zip,documents/candidate_document/00037_candidate-doc_100155563_3_00037_candidate-doc_100155563_3.md,candidate-doc:100155563:3,한만중 5대공약 서울특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00037_candidate-doc_100155563_3.md
1,001_data_docs_100.zip,documents/candidate_document/00038_candidate-doc_100156317_3_00038_candidate-doc_100156317_3.md,candidate-doc:100156317:3,김주홍 5대공약 울산광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00038_candidate-doc_100156317_3.md
1,001_data_docs_100.zip,documents/candidate_document/00039_candidate-doc_100156976_3_00039_candidate-doc_100156976_3.md,candidate-doc:100156976:3,김상동 5대공약 경상북도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00039_candidate-doc_100156976_3.md
1,001_data_docs_100.zip,documents/candidate_document/00040_candidate-doc_100156980_3_00040_candidate-doc_100156980_3.md,candidate-doc:100156980:3,고의숙 5대공약 제주특별자치도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00040_candidate-doc_100156980_3.md
1,001_data_docs_100.zip,documents/candidate_document/00041_candidate-doc_100158164_3_00041_candidate-doc_100158164_3.md,candidate-doc:100158164:3,이명수 5대공약 충청남도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00041_candidate-doc_100158164_3.md
1,001_data_docs_100.zip,documents/candidate_document/00042_candidate-doc_100160241_3_00042_candidate-doc_100160241_3.md,candidate-doc:100160241:3,조용식 5대공약 울산광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00042_candidate-doc_100160241_3.md
1,001_data_docs_100.zip,documents/candidate_document/00043_candidate-doc_100160673_3_00043_candidate-doc_100160673_3.md,candidate-doc:100160673:3,이정선 5대공약 전남광주통합특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00043_candidate-doc_100160673_3.md
1,001_data_docs_100.zip,documents/candidate_document/00044_candidate-doc_100161017_3_00044_candidate-doc_100161017_3.md,candidate-doc:100161017:3,구광렬 5대공약 울산광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00044_candidate-doc_100161017_3.md
1,001_data_docs_100.zip,documents/candidate_document/00045_candidate-doc_100161493_3_00045_candidate-doc_100161493_3.md,candidate-doc:100161493:3,정근식 5대공약 서울특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00045_candidate-doc_100161493_3.md
1,001_data_docs_100.zip,documents/candidate_document/00046_candidate-doc_100162085_3_00046_candidate-doc_100162085_3.md,candidate-doc:100162085:3,임성무 5대공약 대구광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00046_candidate-doc_100162085_3.md
1,001_data_docs_100.zip,documents/candidate_document/00047_candidate-doc_100162107_3_00047_candidate-doc_100162107_3.md,candidate-doc:100162107:3,김대중 5대공약 전남광주통합특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00047_candidate-doc_100162107_3.md
1,001_data_docs_100.zip,documents/candidate_document/00048_candidate-doc_100162320_3_00048_candidate-doc_100162320_3.md,candidate-doc:100162320:3,신경호 5대공약 강원특별자치도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00048_candidate-doc_100162320_3.md
1,001_data_docs_100.zip,documents/candidate_document/00049_candidate-doc_100162500_3_00049_candidate-doc_100162500_3.md,candidate-doc:100162500:3,강은희 5대공약 대구광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00049_candidate-doc_100162500_3.md
1,001_data_docs_100.zip,documents/candidate_document/00050_candidate-doc_100162651_3_00050_candidate-doc_100162651_3.md,candidate-doc:100162651:3,이학인 5대공약 서울특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00050_candidate-doc_100162651_3.md
1,001_data_docs_100.zip,documents/candidate_document/00051_candidate-doc_100162788_3_00051_candidate-doc_100162788_3.md,candidate-doc:100162788:3,김석준 5대공약 부산광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00051_candidate-doc_100162788_3.md
1,001_data_docs_100.zip,documents/candidate_document/00052_candidate-doc_100162804_3_00052_candidate-doc_100162804_3.md,candidate-doc:100162804:3,윤건영 5대공약 충청북도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00052_candidate-doc_100162804_3.md
1,001_data_docs_100.zip,documents/candidate_document/00053_candidate-doc_100162806_3_00053_candidate-doc_100162806_3.md,candidate-doc:100162806:3,김광수 5대공약 제주특별자치도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00053_candidate-doc_100162806_3.md
1,001_data_docs_100.zip,documents/candidate_document/00054_candidate-doc_100162976_3_00054_candidate-doc_100162976_3.md,candidate-doc:100162976:3,임종식 5대공약 경상북도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00054_candidate-doc_100162976_3.md
1,001_data_docs_100.zip,documents/candidate_document/00055_candidate-doc_100163064_3_00055_candidate-doc_100163064_3.md,candidate-doc:100163064:3,임태희 5대공약 경기도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00055_candidate-doc_100163064_3.md
1,001_data_docs_100.zip,documents/candidate_document/00056_candidate-doc_100163258_3_00056_candidate-doc_100163258_3.md,candidate-doc:100163258:3,조전혁 5대공약 서울특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00056_candidate-doc_100163258_3.md
1,001_data_docs_100.zip,documents/candidate_document/00057_candidate-doc_100163408_3_00057_candidate-doc_100163408_3.md,candidate-doc:100163408:3,도성훈 5대공약 인천광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00057_candidate-doc_100163408_3.md
1,001_data_docs_100.zip,documents/candidate_document/00058_candidate-doc_100163844_3_00058_candidate-doc_100163844_3.md,candidate-doc:100163844:3,정승윤 5대공약 부산광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00058_candidate-doc_100163844_3.md
1,001_data_docs_100.zip,documents/candidate_document/00059_candidate-doc_100153739_1_00060_candidate-doc_100153739_1.md,candidate-doc:100153739:1,맹수석 선거공보 대전광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00060_candidate-doc_100153739_1.md
1,001_data_docs_100.zip,documents/candidate_document/00060_candidate-doc_100153740_1_00061_candidate-doc_100153740_1.md,candidate-doc:100153740:1,오석진 선거공보 대전광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00061_candidate-doc_100153740_1.md
1,001_data_docs_100.zip,documents/candidate_document/00061_candidate-doc_100153741_1_00062_candidate-doc_100153741_1.md,candidate-doc:100153741:1,정상신 선거공보 대전광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00062_candidate-doc_100153741_1.md
1,001_data_docs_100.zip,documents/candidate_document/00062_candidate-doc_100153743_1_00063_candidate-doc_100153743_1.md,candidate-doc:100153743:1,김성근 선거공보 충청북도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00063_candidate-doc_100153743_1.md
1,001_data_docs_100.zip,documents/candidate_document/00063_candidate-doc_100153751_1_00064_candidate-doc_100153751_1.md,candidate-doc:100153751:1,오인태 선거공보 경상남도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00064_candidate-doc_100153751_1.md
1,001_data_docs_100.zip,documents/candidate_document/00064_candidate-doc_100153756_1_00065_candidate-doc_100153756_1.md,candidate-doc:100153756:1,강미애 선거공보 세종특별자치시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00065_candidate-doc_100153756_1.md
1,001_data_docs_100.zip,documents/candidate_document/00065_candidate-doc_100153758_1_00066_candidate-doc_100153758_1.md,candidate-doc:100153758:1,임전수 선거공보 세종특별자치시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00066_candidate-doc_100153758_1.md
1,001_data_docs_100.zip,documents/candidate_document/00066_candidate-doc_100153759_1_00067_candidate-doc_100153759_1.md,candidate-doc:100153759:1,원성수 선거공보 세종특별자치시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00067_candidate-doc_100153759_1.md
1,001_data_docs_100.zip,documents/candidate_document/00067_candidate-doc_100153760_1_00068_candidate-doc_100153760_1.md,candidate-doc:100153760:1,안광식 선거공보 세종특별자치시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00068_candidate-doc_100153760_1.md
1,001_data_docs_100.zip,documents/candidate_document/00068_candidate-doc_100153761_1_00069_candidate-doc_100153761_1.md,candidate-doc:100153761:1,송문석 선거공보 제주특별자치도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00069_candidate-doc_100153761_1.md
1,001_data_docs_100.zip,documents/candidate_document/00069_candidate-doc_100153762_1_00070_candidate-doc_100153762_1.md,candidate-doc:100153762:1,천호성 선거공보 전북특별자치도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00070_candidate-doc_100153762_1.md
1,001_data_docs_100.zip,documents/candidate_document/00070_candidate-doc_100153763_1_00071_candidate-doc_100153763_1.md,candidate-doc:100153763:1,이남호 선거공보 전북특별자치도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00071_candidate-doc_100153763_1.md
1,001_data_docs_100.zip,documents/candidate_document/00071_candidate-doc_100153764_1_00072_candidate-doc_100153764_1.md,candidate-doc:100153764:1,성광진 선거공보 대전광역시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00072_candidate-doc_100153764_1.md
1,001_data_docs_100.zip,documents/candidate_document/00072_candidate-doc_100153770_1_00073_candidate-doc_100153770_1.md,candidate-doc:100153770:1,권순기 선거공보 경상남도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00073_candidate-doc_100153770_1.md
1,001_data_docs_100.zip,documents/candidate_document/00073_candidate-doc_100153771_1_00074_candidate-doc_100153771_1.md,candidate-doc:100153771:1,장관호 선거공보 전남광주통합특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00074_candidate-doc_100153771_1.md
1,001_data_docs_100.zip,documents/candidate_document/00074_candidate-doc_100153774_1_00075_candidate-doc_100153774_1.md,candidate-doc:100153774:1,윤호상 선거공보 서울특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00075_candidate-doc_100153774_1.md
1,001_data_docs_100.zip,documents/candidate_document/00075_candidate-doc_100153778_1_00077_candidate-doc_100153778_1.md,candidate-doc:100153778:1,홍제남 선거공보 서울특별시,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00077_candidate-doc_100153778_1.md
1,001_data_docs_100.zip,documents/candidate_document/00076_candidate-doc_100153782_1_00078_candidate-doc_100153782_1.md,candidate-doc:100153782:1,박현숙 선거공보 강원특별자치도,quality_pass_pdf_markdown,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\pdf_markdown\markdown\documents\candidate_document\00078_candidate-doc_100153782_1.md
