record_id,province_name,subSgName,sggname,hbjname,jdname,doc_type,current_download_url,local_pdf,download_status,bytes,error
"620260603-5200-양구군나선거구-100160200-1-선거공보","강원특별자치도","구·시·군의회의원선거","양구군나선거구","우동화","더불어민주당","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EA%B5%AC%EA%B5%B0%EB%82%98%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%9A%B0%EB%8F%99%ED%99%94_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5217/003_100160200_20260522_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양구군나선거구-100160200-1-선거공보.pdf","downloaded","8754836",""
"620260603-5200-양구군나선거구-100159111-1-선거공보","강원특별자치도","구·시·군의회의원선거","양구군나선거구","김연성","국민의힘","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EA%B5%AC%EA%B5%B0%EB%82%98%EC%84%A0%EA%B1%B0%EA%B5%AC_%EA%B9%80%EC%97%B0%EC%84%B1_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5217/003_100159111_20260523_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양구군나선거구-100159111-1-선거공보.pdf","downloaded","7264667",""
"620260603-5200-양구군나선거구-100158919-1-선거공보","강원특별자치도","구·시·군의회의원선거","양구군나선거구","정귀수","국민의힘","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EA%B5%AC%EA%B5%B0%EB%82%98%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%A0%95%EA%B7%80%EC%88%98_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5217/003_100158919_20260522_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양구군나선거구-100158919-1-선거공보.pdf","downloaded","7351928",""
"620260603-5200-양구군나선거구-100163013-1-선거공보","강원특별자치도","구·시·군의회의원선거","양구군나선거구","조돈준","무소속","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EA%B5%AC%EA%B5%B0%EB%82%98%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%A1%B0%EB%8F%88%EC%A4%80_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5217/003_100163013_20260523_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양구군나선거구-100163013-1-선거공보.pdf","downloaded","844294",""
"620260603-5200-양양군가선거구-100158793-1-선거공보","강원특별자치도","구·시·군의회의원선거","양양군가선거구","최근배","더불어민주당","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EC%96%91%EA%B5%B0%EA%B0%80%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%B5%9C%EA%B7%BC%EB%B0%B0_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5210/003_100158793_20260521_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양양군가선거구-100158793-1-선거공보.pdf","downloaded","14415308",""
"620260603-5200-양양군가선거구-100158377-1-선거공보","강원특별자치도","구·시·군의회의원선거","양양군가선거구","고정순","국민의힘","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EC%96%91%EA%B5%B0%EA%B0%80%EC%84%A0%EA%B1%B0%EA%B5%AC_%EA%B3%A0%EC%A0%95%EC%88%9C_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5210/003_100158377_20260521_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양양군가선거구-100158377-1-선거공보.pdf","downloaded","4449994",""
"620260603-5200-양양군가선거구-100161133-1-선거공보","강원특별자치도","구·시·군의회의원선거","양양군가선거구","이명숙","국민의힘","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EC%96%91%EA%B5%B0%EA%B0%80%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%9D%B4%EB%AA%85%EC%88%99_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5210/003_100161133_20260521_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양양군가선거구-100161133-1-선거공보.pdf","downloaded","5035860",""
"620260603-5200-양양군가선거구-100158442-1-선거공보","강원특별자치도","구·시·군의회의원선거","양양군가선거구","최선남","국민의힘","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EC%96%91%EA%B5%B0%EA%B0%80%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%B5%9C%EC%84%A0%EB%82%A8_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5210/003_100158442_20260521_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양양군가선거구-100158442-1-선거공보.pdf","downloaded","5464748",""
"620260603-5200-양양군나선거구-100159582-1-선거공보","강원특별자치도","구·시·군의회의원선거","양양군나선거구","안미영","더불어민주당","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EC%96%91%EA%B5%B0%EB%82%98%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%95%88%EB%AF%B8%EC%98%81_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5210/003_100159582_20260521_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양양군나선거구-100159582-1-선거공보.pdf","downloaded","6122627",""
"620260603-5200-양양군나선거구-100159356-1-선거공보","강원특별자치도","구·시·군의회의원선거","양양군나선거구","전유성","국민의힘","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EC%96%91%EA%B5%B0%EB%82%98%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%A0%84%EC%9C%A0%EC%84%B1_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5210/003_100159356_20260521_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양양군나선거구-100159356-1-선거공보.pdf","downloaded","4361170",""
"620260603-5200-양양군나선거구-100159759-1-선거공보","강원특별자치도","구·시·군의회의원선거","양양군나선거구","박동철","국민의힘","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EC%96%91%EA%B5%B0%EB%82%98%EC%84%A0%EA%B1%B0%EA%B5%AC_%EB%B0%95%EB%8F%99%EC%B2%A0_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5210/003_100159759_20260521_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양양군나선거구-100159759-1-선거공보.pdf","downloaded","2094898",""
"620260603-5200-양양군나선거구-100158384-1-선거공보","강원특별자치도","구·시·군의회의원선거","양양군나선거구","고교연","국민의힘","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EC%96%91%EA%B5%B0%EB%82%98%EC%84%A0%EA%B1%B0%EA%B5%AC_%EA%B3%A0%EA%B5%90%EC%97%B0_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5210/003_100158384_20260521_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양양군나선거구-100158384-1-선거공보.pdf","downloaded","5973275",""
"620260603-5200-양양군나선거구-100160391-1-선거공보","강원특별자치도","구·시·군의회의원선거","양양군나선거구","오세만","무소속","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EC%96%91%EA%B5%B0%EB%82%98%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%98%A4%EC%84%B8%EB%A7%8C_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5210/003_100160391_20260521_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양양군나선거구-100160391-1-선거공보.pdf","downloaded","8514181",""
"620260603-5200-양양군나선거구-100161081-1-선거공보","강원특별자치도","구·시·군의회의원선거","양양군나선거구","박광수","무소속","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EC%96%91%EA%B5%B0%EB%82%98%EC%84%A0%EA%B1%B0%EA%B5%AC_%EB%B0%95%EA%B4%91%EC%88%98_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5210/003_100161081_20260522_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5200-양양군나선거구-100161081-1-선거공보.pdf","downloaded","17862551",""
"620260603-5300-전주시가선거구-100162142-1-선거공보","전북특별자치도","구·시·군의회의원선거","전주시가선거구","최용철","더불어민주당","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A0%84%EC%A3%BC%EC%8B%9C%EA%B0%80%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%B5%9C%EC%9A%A9%EC%B2%A0_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5301/003_100162142_20260525_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5300-전주시가선거구-100162142-1-선거공보.pdf","downloaded","4683419",""
"620260603-5300-전주시가선거구-100161148-1-선거공보","전북특별자치도","구·시·군의회의원선거","전주시가선거구","김윤철","더불어민주당","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A0%84%EC%A3%BC%EC%8B%9C%EA%B0%80%EC%84%A0%EA%B1%B0%EA%B5%AC_%EA%B9%80%EC%9C%A4%EC%B2%A0_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5301/003_100161148_20260525_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5300-전주시가선거구-100161148-1-선거공보.pdf","downloaded","15634642",""
"620260603-5300-전주시가선거구-100161708-1-선거공보","전북특별자치도","구·시·군의회의원선거","전주시가선거구","김원주","더불어민주당","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A0%84%EC%A3%BC%EC%8B%9C%EA%B0%80%EC%84%A0%EA%B1%B0%EA%B5%AC_%EA%B9%80%EC%9B%90%EC%A3%BC_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5301/003_100161708_20260525_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5300-전주시가선거구-100161708-1-선거공보.pdf","downloaded","3197735",""
"620260603-5300-전주시가선거구-100155376-1-선거공보","전북특별자치도","구·시·군의회의원선거","전주시가선거구","채민석","조국혁신당","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A0%84%EC%A3%BC%EC%8B%9C%EA%B0%80%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%B1%84%EB%AF%BC%EC%84%9D_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5301/003_100155376_20260525_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5300-전주시가선거구-100155376-1-선거공보.pdf","downloaded","6185797",""
"620260603-5300-전주시나선거구-100157488-1-선거공보","전북특별자치도","구·시·군의회의원선거","전주시나선거구","장병익","더불어민주당","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A0%84%EC%A3%BC%EC%8B%9C%EB%82%98%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%9E%A5%EB%B3%91%EC%9D%B5_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5301/003_100157488_20260525_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5300-전주시나선거구-100157488-1-선거공보.pdf","downloaded","15769500",""
"620260603-5300-전주시나선거구-100156063-1-선거공보","전북특별자치도","구·시·군의회의원선거","전주시나선거구","이동문","더불어민주당","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A0%84%EC%A3%BC%EC%8B%9C%EB%82%98%EC%84%A0%EA%B1%B0%EA%B5%AC_%EC%9D%B4%EB%8F%99%EB%AC%B8_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5301/003_100156063_20260525_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5300-전주시나선거구-100156063-1-선거공보.pdf","downloaded","3113275",""
"620260603-5300-전주시나선거구-100157646-1-선거공보","전북특별자치도","구·시·군의회의원선거","전주시나선거구","김세혁","더불어민주당","선거공보","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A0%84%EC%A3%BC%EC%8B%9C%EB%82%98%EC%84%A0%EA%B1%B0%EA%B5%AC_%EA%B9%80%EC%84%B8%ED%98%81_%EC%84%A0%EA%B1%B0%EA%B3%B5%EB%B3%B4.pdf&requestedFullPath=20260603/PDF/PBINFO/5301/003_100157646_20260525_1.pdf","C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\620260603-5300-전주시나선거구-100157646-1-선거공보.pdf","downloaded","7727363",""
