subSgName,sggname,doc_type,classification,count
"구·시·군의회의원선거","동구가선거구","선거공보","available_in_original_pack","25"
"구·시·군의회의원선거","동구나선거구","선거공보","available_in_original_pack","24"
"구·시·군의회의원선거","중구나선거구","선거공보","available_in_original_pack","22"
"광역의원비례대표선거","경기도","비례대표 정당 제출자료","current_unavailable_official_source","20"
"광역의원비례대표선거","서울특별시","비례대표 정당 제출자료","current_unavailable_official_source","19"
"구·시·군의회의원선거","고성군가선거구","선거공보","available_in_original_pack","18"
"구·시·군의회의원선거","남구다선거구","선거공보","available_in_original_pack","16"
"구·시·군의회의원선거","서구다선거구","선거공보","available_in_original_pack","16"
"구·시·군의회의원선거","중구가선거구","선거공보","available_in_original_pack","16"
"구·시·군의회의원선거","남구나선거구","선거공보","available_in_original_pack","15"
"구·시·군의회의원선거","서구가선거구","선거공보","available_in_original_pack","14"
"구·시·군의회의원선거","중구다선거구","선거공보","available_in_original_pack","14"
"구·시·군의 장선거","동구","5대공약","available_in_original_pack","13"
"구·시·군의 장선거","동구","선거공보","available_in_original_pack","13"
"구·시·군의 장선거","동구","선거공약서","current_unavailable_official_source","13"
"구·시·군의회의원선거","남구가선거구","선거공보","available_in_original_pack","13"
"구·시·군의회의원선거","서구나선거구","선거공보","available_in_original_pack","13"
"시·도의회의원선거","북구제1선거구","선거공보","available_in_original_pack","13"
"광역의원비례대표선거","인천광역시","비례대표 정당 제출자료","current_unavailable_official_source","12"
"구·시·군의 장선거","중구","5대공약","available_in_original_pack","12"
"구·시·군의회의원선거","북구나선거구","선거공보","available_in_original_pack","12"
"구·시·군의 장선거","중구","선거공보","available_in_original_pack","11"
"구·시·군의회의원선거","북구바선거구","선거공보","available_in_original_pack","11"
"구·시·군의회의원선거","서구라선거구","선거공보","available_in_original_pack","11"
"시·도의회의원선거","남구제1선거구","선거공보","available_in_original_pack","11"
"시·도의회의원선거","북구제2선거구","선거공보","available_in_original_pack","11"
"광역의원비례대표선거","경상북도","비례대표 정당 제출자료","current_unavailable_official_source","10"
"구·시·군의 장선거","북구","선거공보","available_in_original_pack","10"
"구·시·군의 장선거","북구","선거공약서","current_unavailable_official_source","10"
"구·시·군의 장선거","서구","5대공약","available_in_original_pack","10"
"구·시·군의 장선거","서구","선거공보","available_in_original_pack","10"
"구·시·군의 장선거","서구","선거공약서","current_unavailable_official_source","10"
"구·시·군의회의원선거","동구다선거구","선거공보","available_in_original_pack","10"
"구·시·군의회의원선거","봉화군다선거구","선거공보","available_in_original_pack","10"
"구·시·군의회의원선거","수성구마선거구","선거공보","available_in_original_pack","10"
"시·도의회의원선거","중구제2선거구","선거공보","available_in_original_pack","10"
"광역의원비례대표선거","경상남도","비례대표 정당 제출자료","current_unavailable_official_source","9"
"광역의원비례대표선거","대구광역시","비례대표 정당 제출자료","current_unavailable_official_source","9"
"광역의원비례대표선거","부산광역시","비례대표 정당 제출자료","current_unavailable_official_source","9"
"구·시·군의 장선거","북구","5대공약","available_in_original_pack","9"
"구·시·군의 장선거","중구","선거공약서","current_unavailable_official_source","9"
"구·시·군의회의원선거","강서구가선거구","선거공보","available_in_original_pack","9"
"구·시·군의회의원선거","기장군다선거구","선거공보","available_in_original_pack","9"
"구·시·군의회의원선거","남동구가선거구","선거공보","available_in_original_pack","9"
"구·시·군의회의원선거","남양주시사선거구","선거공보","available_in_original_pack","9"
"구·시·군의회의원선거","논산시가선거구","선거공보","available_in_original_pack","9"
"구·시·군의회의원선거","동대문구바선거구","선거공보","available_in_original_pack","9"
"구·시·군의회의원선거","북구가선거구","선거공보","available_in_original_pack","9"
"구·시·군의회의원선거","북구마선거구","선거공보","available_in_original_pack","9"
"구·시·군의회의원선거","서구가선거구","선거공보","current_unavailable_official_source","9"
"구·시·군의회의원선거","서구나선거구","선거공보","current_unavailable_official_source","9"
"구·시·군의회의원선거","서대문구마선거구","선거공보","available_in_original_pack","9"
"구·시·군의회의원선거","성북구가선거구","선거공보","available_in_original_pack","9"
"구·시·군의회의원선거","연제구가선거구","선거공보","available_in_original_pack","9"
"구·시·군의회의원선거","예천군다선거구","선거공보","available_in_original_pack","9"
"시·도의회의원선거","동구제1선거구","선거공보","available_in_original_pack","9"
"시·도의회의원선거","중구제1선거구","선거공보","available_in_original_pack","9"
"교육감선거","서울특별시","5대공약","available_in_original_pack","8"
"교육감선거","서울특별시","선거공보","available_in_original_pack","8"
"구·시·군의 장선거","남구","선거공약서","current_unavailable_official_source","8"
"구·시·군의회의원선거","강서구나선거구","선거공보","available_in_original_pack","8"
"구·시·군의회의원선거","고성군나선거구","선거공보","available_in_original_pack","8"
"구·시·군의회의원선거","금산군가선거구","선거공보","available_in_original_pack","8"
"구·시·군의회의원선거","금산군나선거구","선거공보","available_in_original_pack","8"
"구·시·군의회의원선거","김천시사선거구","선거공보","available_in_original_pack","8"
"구·시·군의회의원선거","남원시바선거구","선거공보","available_in_original_pack","8"
"구·시·군의회의원선거","당진시라선거구","선거공보","available_in_original_pack","8"
"구·시·군의회의원선거","동래구다선거구","선거공보","available_in_original_pack","8"
"구·시·군의회의원선거","밀양시라선거구","선거공보","available_in_original_pack","8"
"구·시·군의회의원선거","부여군가선거구","선거공보","available_in_original_pack","8"
"구·시·군의회의원선거","북구다선거구","선거공보","current_unavailable_official_source","8"
"구·시·군의회의원선거","수성구라선거구","선거공보","available_in_original_pack","8"
"시·도의회의원선거","서구제2선거구","선거공보","available_in_original_pack","8"
"광역의원비례대표선거","강원특별자치도","비례대표 정당 제출자료","current_unavailable_official_source","7"
"광역의원비례대표선거","울산광역시","비례대표 정당 제출자료","current_unavailable_official_source","7"
"광역의원비례대표선거","전남광주통합특별시","비례대표 정당 제출자료","current_unavailable_official_source","7"
"광역의원비례대표선거","전북특별자치도","비례대표 정당 제출자료","current_unavailable_official_source","7"
"광역의원비례대표선거","제주특별자치도","비례대표 정당 제출자료","current_unavailable_official_source","7"
"교육감선거","서울특별시","선거공약서","current_unavailable_official_source","7"
"구·시·군의 장선거","남구","5대공약","available_in_original_pack","7"
"구·시·군의 장선거","남구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","강북구가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","강진군가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","거창군가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","경주시가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","계룡시나선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","곡성군나선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","관악구다선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","광산구가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","구리시가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","군위군가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","나주시마선거구","선거공보","current_unavailable_official_source","7"
"구·시·군의회의원선거","남구마선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","단양군가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","당진시다선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","동대문구마선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","무안군가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","무주군나선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","보성군가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","부천시마선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","북구가선거구","선거공보","current_unavailable_official_source","7"
"구·시·군의회의원선거","북구다선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","북구라선거구","선거공보","current_unavailable_official_source","7"
"구·시·군의회의원선거","사천시나선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","산청군나선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","산청군다선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","삼척시가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","안산시가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","영광군나선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","영도구나선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","영종구나선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","완주군가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","울릉군가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","울주군가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","유성구가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","은평구라선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","인제군가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","중구라선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","진주시바선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","청양군가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","태안군나선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","합천군가선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","해운대구다선거구","선거공보","available_in_original_pack","7"
"구·시·군의회의원선거","화성시바선거구","선거공보","available_in_original_pack","7"
"기초의원비례대표선거","창원시","비례대표 정당 제출자료","current_unavailable_official_source","7"
"시·도의회의원선거","동구제2선거구","선거공보","available_in_original_pack","7"
"시·도의회의원선거","동구제3선거구","선거공보","available_in_original_pack","7"
"시·도의회의원선거","북구제3선거구","선거공보","available_in_original_pack","7"
"시·도의회의원선거","서구제1선거구","선거공보","available_in_original_pack","7"
"광역의원비례대표선거","대전광역시","비례대표 정당 제출자료","current_unavailable_official_source","6"
"광역의원비례대표선거","세종특별자치시","비례대표 정당 제출자료","current_unavailable_official_source","6"
"광역의원비례대표선거","충청남도","비례대표 정당 제출자료","current_unavailable_official_source","6"
"광역의원비례대표선거","충청북도","비례대표 정당 제출자료","current_unavailable_official_source","6"
"구·시·군의 장선거","강서구","5대공약","available_in_original_pack","6"
"구·시·군의 장선거","강서구","선거공보","available_in_original_pack","6"
"구·시·군의 장선거","강서구","선거공약서","current_unavailable_official_source","6"
"구·시·군의 장선거","고성군","5대공약","available_in_original_pack","6"
"구·시·군의 장선거","고성군","선거공보","available_in_original_pack","6"
"구·시·군의 장선거","고성군","선거공약서","current_unavailable_official_source","6"
"구·시·군의 장선거","구례군","5대공약","available_in_original_pack","6"
"구·시·군의 장선거","구례군","선거공보","available_in_original_pack","6"
"구·시·군의 장선거","구례군","선거공약서","current_unavailable_official_source","6"
"구·시·군의회의원선거","강남구나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","강남구다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","강릉시다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","강서구마선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","강화군나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","거제시마선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","거창군나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","계룡시가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","공주시나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","관악구라선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","광산구나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","광산구마선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","광진구가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","광진구다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","군산시라선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","군산시마선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","기장군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","김천시가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","김포시다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","남원시다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","논산시다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","단양군나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","달성군라선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","대덕구나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","동래구나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","동래구마선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","동해시가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","동해시나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","문경시나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","문경시라선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","부안군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","부여군나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","부천시자선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","사하구가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","산청군라선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","상주시다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","서구라선거구","선거공보","current_unavailable_official_source","6"
"구·시·군의회의원선거","서초구가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","성남시라선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","성남시마선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","속초시나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","수성구바선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","수원시다선거구","선거공보","current_unavailable_official_source","6"
"구·시·군의회의원선거","수원시마선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","순창군다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","순천시나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","시흥시나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","시흥시라선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","안성시다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","양양군나선거구","선거공보","pack_stale_currently_available","6"
"구·시·군의회의원선거","양평군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","여수시마선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","여수시차선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","영동군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","영등포구사선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","영암군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","영양군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","영월군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","예산군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","옥천군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","용인시라선거구","선거공보","pack_stale_currently_available","6"
"구·시·군의회의원선거","울진군다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","원주시다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","원주시라선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","유성구나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","유성구라선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","익산시자선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","인제군나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","임실군다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","장성군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","장흥군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","전주시다선거구","선거공보","pack_stale_currently_available","6"
"구·시·군의회의원선거","전주시바선거구","선거공보","pack_stale_currently_available","6"
"구·시·군의회의원선거","정선군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","정선군나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","진도군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","진안군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","진주시라선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","창원시바선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","창원시자선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","천안시다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","천안시라선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","천안시차선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","청도군나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","청주시마선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","청주시차선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","청주시타선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","청주시파선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","충주시라선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","태백시가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","태백시나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","통영시가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","포천시가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","하동군나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","함안군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","함안군다선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","합천군나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","화성시라선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","화순군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","화천군가선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","화천군나선거구","선거공보","available_in_original_pack","6"
"구·시·군의회의원선거","횡성군나선거구","선거공보","available_in_original_pack","6"
"국회의원선거","광산구을","선거공보","available_in_original_pack","6"
"시·도의회의원선거","남구제2선거구","선거공보","available_in_original_pack","6"
"시·도지사선거","서울특별시","5대공약","available_in_original_pack","6"
"시·도지사선거","서울특별시","선거공보","available_in_original_pack","6"
"시·도지사선거","서울특별시","선거공약서","current_unavailable_official_source","6"
"교육감선거","대전광역시","5대공약","available_in_original_pack","5"
"교육감선거","대전광역시","선거공보","available_in_original_pack","5"
"구·시·군의 장선거","가평군","5대공약","available_in_original_pack","5"
"구·시·군의 장선거","가평군","선거공보","available_in_original_pack","5"
"구·시·군의 장선거","가평군","선거공약서","current_unavailable_official_source","5"
"구·시·군의회의원선거","가평군가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","강남구자선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","강동구마선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","강동구사선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","강북구다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","강진군나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","거제시가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","거제시다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","경산시다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","경산시마선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","경주시나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","고양시나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","고양시마선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","고양시아선거구","선거공보","pack_stale_currently_available","5"
"구·시·군의회의원선거","고창군가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","고창군나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","곡성군가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","관악구나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","관악구사선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","광산구다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","광양시나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","광주시나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","광진구나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","광진구라선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","괴산군가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","괴산군다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","구례군가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","구로구가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","구로구다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","구미시자선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","군산시아선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","군위군나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","금정구가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","김제시나선거구","선거공보","current_unavailable_official_source","5"
"구·시·군의회의원선거","김천시나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","김천시다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","김해시바선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","김해시사선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","나주시가선거구","선거공보","current_unavailable_official_source","5"
"구·시·군의회의원선거","나주시나선거구","선거공보","current_unavailable_official_source","5"
"구·시·군의회의원선거","남동구나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","남동구다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","남동구라선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","남양주시가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","남해군가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","노원구나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","노원구바선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","논산시나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","담양군다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","도봉구나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","동구라선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","동구마선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","동두천시가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","동작구사선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","마포구아선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","무안군나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","무주군가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","문경시가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","미추홀구라선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","밀양시나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","보령시나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","보령시다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","보은군나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","봉화군가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","부산진구가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","부여군다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","부천시사선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","북구나선거구","선거공보","current_unavailable_official_source","5"
"구·시·군의회의원선거","북구라선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","사상구가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","사천시가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","사천시라선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","사하구나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","사하구마선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","삼척시나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","상주시가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","상주시마선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","서대문구가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","서산시가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","서산시마선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","서천군나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","서초구다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","서초구라선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","서초구마선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","성남시차선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","성동구다선거구","선거공보","current_unavailable_official_source","5"
"구·시·군의회의원선거","송파구가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","송파구아선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","수성구가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","수원시자선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","수원시파선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","순창군가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","순천시가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","순천시마선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","순천시바선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","신안군나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","아산시라선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","안동시마선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","안동시바선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","안동시아선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","안양시바선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","양구군가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","양구군나선거구","선거공보","pack_stale_currently_available","5"
"구·시·군의회의원선거","양산시다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","양산시사선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","양주시다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","양평군나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","여수시자선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","연제구나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","연제구다선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","영광군가선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","영덕군나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","영양군나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","영월군나선거구","선거공보","available_in_original_pack","5"
"구·시·군의회의원선거","영천시가선거구","선거공보","available_in_original_pack","5"
